PEAKID,YEAR,SEASON,HOST,NATION,BCDATE,SKI,PARAPENTE,CAMPS,TOTMEMBERS,TOTHIRED,O2CLIMB,O2SLEEP,O2UNKWN,AGENCY,COMMERCIALROUTE,STDROUTE,SUMMIT_SUCCESS
PUTH,2019,1,1,Austria,05/09/19,FALSE,FALSE,1,5,2,FALSE,FALSE,FALSE,Iceland Trekking,FALSE,FALSE,0
RATC,2019,1,1,Romania,04/11/19,FALSE,FALSE,1,1,0,FALSE,FALSE,FALSE,Pioneer Adventure (Unique Adventure pmt),FALSE,FALSE,0
AMAD,2019,3,1,Nepal,,FALSE,FALSE,2,0,4,FALSE,FALSE,TRUE,Himalayan Guides,FALSE,FALSE,0
AMAD,2019,3,1,Slovakia,10/14/19,FALSE,FALSE,1,3,0,FALSE,FALSE,FALSE,Utmost Adventure (Himalayan Guides pmt),TRUE,FALSE,0
AMAD,2019,3,1,USA,10/07/19,FALSE,FALSE,2,1,1,FALSE,FALSE,FALSE,Asian Trekking (Himalayan Guides pmt),TRUE,FALSE,0
AMAD,2019,3,1,Nepal,10/20/19,FALSE,FALSE,0,2,0,FALSE,FALSE,FALSE,Ever Quest Expeditions (High Himalayan Climb pmt),TRUE,FALSE,0
AMAD,2019,3,1,Spain,10/26/19,FALSE,FALSE,2,2,1,FALSE,FALSE,FALSE,Himalayan Ibex Adventure (Pioneer Adventure pmt),TRUE,FALSE,0
AMAD,2019,3,1,Nepal,10/26/19,FALSE,FALSE,2,3,1,FALSE,FALSE,FALSE,Dawa Yangzum (Pioneer Adventure pmt),TRUE,FALSE,0
ANN3,2019,3,1,Ukraine,,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,Seven Summit Treks,FALSE,FALSE,0
ANN4,2019,3,1,UK,10/12/19,FALSE,FALSE,2,11,6,FALSE,FALSE,FALSE,Makalu Adventure,FALSE,FALSE,0
APIM,2019,3,1,Czech Republic,,FALSE,FALSE,0,4,0,FALSE,FALSE,FALSE,Campobase Trek,FALSE,FALSE,0
BARU,2019,3,1,Spain,,FALSE,FALSE,0,9,4,FALSE,FALSE,FALSE,Prestige Adventure,FALSE,FALSE,0
BARU,2019,3,1,USA,10/17/19,FALSE,FALSE,1,3,2,FALSE,FALSE,FALSE,Eco Tourism Adventure,FALSE,FALSE,0
CHAM,2019,3,1,Germany,10/15/19,FALSE,FALSE,0,4,0,FALSE,FALSE,FALSE,Himalaya Vision,FALSE,FALSE,0
CHAM,2019,3,1,France,10/08/19,FALSE,FALSE,1,2,0,FALSE,FALSE,FALSE,Panorama Himalaya Trekking (Himalaya Vision pmt),FALSE,FALSE,0
CHOY,2019,3,2,Nepal,,FALSE,FALSE,3,0,5,TRUE,FALSE,FALSE,,TRUE,TRUE,0
CHUG,2019,3,1,Spain,10/15/19,FALSE,FALSE,3,2,0,FALSE,FALSE,FALSE,None,FALSE,FALSE,0
DANS,2019,3,1,Japan,,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,Bochi Bochi Treks,FALSE,FALSE,0
DHA1,2019,3,1,Spain,09/18/19,FALSE,FALSE,3,4,5,FALSE,FALSE,FALSE,Seven Summit Treks,FALSE,TRUE,0
DHA1,2019,3,1,Hungary,,FALSE,FALSE,0,9,0,FALSE,FALSE,FALSE,Snowy Horizon Treks,FALSE,TRUE,0
DHA1,2019,3,1,Nepal,09/15/19,FALSE,FALSE,3,3,2,FALSE,TRUE,FALSE,Expedition Base (Snowy Horizon pmt),FALSE,TRUE,0
DHA1,2019,3,1,Japan,09/17/19,FALSE,FALSE,3,2,2,FALSE,TRUE,FALSE,Bochi Bochi Treks (Snowy Horizon pmt),FALSE,TRUE,0
DHA1,2019,3,1,Greece,09/18/19,FALSE,FALSE,3,1,1,TRUE,FALSE,FALSE,Pioneer Adventure,FALSE,TRUE,0
EVER,2019,1,1,Brazil,,FALSE,FALSE,1,2,0,FALSE,FALSE,FALSE,Himalayan Ski Trek pmt,TRUE,TRUE,0
EVER,2019,1,1,Nepal,04/17/19,FALSE,FALSE,4,2,2,TRUE,TRUE,FALSE,Happy Feet Mountaineers,TRUE,TRUE,0
EVER,2019,3,1,USA,09/15/19,FALSE,FALSE,1,5,11,FALSE,FALSE,FALSE,Himalayan Guides,TRUE,TRUE,0
EVER,2019,3,1,Poland,,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,Seven Summit Treks (Himalayan Guides pmt),TRUE,TRUE,0
EVER,2019,3,1,Spain,09/05/19,FALSE,FALSE,2,2,0,FALSE,FALSE,FALSE,Everest Parivar (Himalayan Guides pmt),FALSE,FALSE,0
EVER,2019,3,1,Poland,09/07/19,FALSE,FALSE,0,1,0,FALSE,FALSE,FALSE,Prestige Adventure,TRUE,TRUE,0
EVER,2019,4,1,Germany,12/19/19,FALSE,FALSE,3,2,0,FALSE,FALSE,FALSE,Satori Adventures,FALSE,FALSE,0
EVER,2019,4,1,Spain,,FALSE,FALSE,2,8,4,FALSE,FALSE,FALSE,Outware Treks,TRUE,TRUE,0
EVER,2019,4,1,Nepal,02/24/20,FALSE,FALSE,1,4,0,FALSE,FALSE,FALSE,Seven Summit Treks,TRUE,TRUE,0
GANG,2019,3,1,Italy,,FALSE,FALSE,0,2,0,FALSE,FALSE,FALSE,Himalayan Adventure Sports,FALSE,FALSE,0
GANW,2019,3,1,USA,10/19/19,FALSE,FALSE,3,7,0,FALSE,FALSE,FALSE,Asian Trekking,FALSE,FALSE,0
HIML,2019,3,1,Spain,10/13/19,FALSE,FALSE,2,4,0,FALSE,FALSE,FALSE,Prestige Adventure (Satori Adventures pmt),FALSE,FALSE,0
HIML,2019,3,1,Hungary,,FALSE,FALSE,0,8,3,FALSE,FALSE,FALSE,Snowy Horizon Treks,FALSE,FALSE,0
HIML,2019,3,1,Israel,10/07/19,FALSE,FALSE,3,1,2,TRUE,FALSE,FALSE,Himalayan Ecstasy Treks (Snowy Horizon pmt),FALSE,FALSE,0
HNKU,2019,3,1,Germany,10/21/19,FALSE,FALSE,1,2,0,FALSE,FALSE,FALSE,Iceland Trekking,FALSE,FALSE,0
JANE,2019,3,1,USA,,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,Grand Himalaya Treks,FALSE,FALSE,0
KCHN,2019,3,1,UK,10/24/19,FALSE,FALSE,0,2,0,FALSE,FALSE,FALSE,Himalayan Ascent,FALSE,FALSE,0
KCHS,2019,3,1,UK,10/24/19,FALSE,FALSE,0,2,0,FALSE,FALSE,FALSE,Himalayan Ascent,FALSE,FALSE,0
LHOT,2019,3,1,Poland,09/07/19,FALSE,FALSE,0,10,0,FALSE,FALSE,FALSE,Prestige Adventure,FALSE,TRUE,0
LNJU,2019,3,1,Spain,,FALSE,FALSE,0,2,0,FALSE,FALSE,FALSE,Himalayan Ibex Adventure,FALSE,FALSE,0
MAKA,2019,3,1,France,09/17/19,FALSE,FALSE,2,4,3,FALSE,FALSE,FALSE,Expedition Himalaya,FALSE,TRUE,0
MANA,2019,3,1,Japan,09/10/19,FALSE,FALSE,0,2,2,FALSE,FALSE,FALSE,Climbalaya,TRUE,TRUE,0
MANA,2019,3,1,Thailand,09/10/19,FALSE,FALSE,3,4,5,TRUE,FALSE,FALSE,Highlight Expeditions,TRUE,TRUE,0
MANA,2019,3,1,Italy,,FALSE,FALSE,4,5,4,FALSE,FALSE,FALSE,Satori Adventures,TRUE,TRUE,0
MANA,2019,3,1,Nepal,,FALSE,FALSE,0,4,2,FALSE,FALSE,FALSE,TAGnepal Trekking (Satori Adventures pmt),TRUE,TRUE,0
MANA,2019,3,1,USA,09/21/19,FALSE,FALSE,3,1,0,FALSE,FALSE,FALSE,Shangri-La Nepal Treks (Satori Adventures pmt),TRUE,TRUE,0
MANA,2019,3,1,Italy,09/20/19,FALSE,FALSE,3,3,0,FALSE,FALSE,FALSE,Cho Oyu Trekking,TRUE,TRUE,0
MANA,2019,3,1,Switzerland,,FALSE,FALSE,0,2,2,FALSE,FALSE,FALSE,Wild Yak Expeditions,TRUE,TRUE,0
NEMJ,2019,3,1,Italy,09/26/19,FALSE,FALSE,1,3,0,FALSE,FALSE,FALSE,Churen Himal Treks,FALSE,FALSE,0
NORB,2019,3,1,France,,FALSE,FALSE,0,7,4,FALSE,FALSE,FALSE,Himalayan Travellers Nepal,FALSE,FALSE,0
PAN1,2019,3,1,Italy,,FALSE,FALSE,0,5,0,FALSE,FALSE,FALSE,Seven Summit Treks,FALSE,FALSE,0
PUTH,2019,3,1,Italy,10/27/19,FALSE,FALSE,0,2,2,FALSE,FALSE,FALSE,Iceland Trekking,FALSE,FALSE,0
RATC,2019,1,1,USA,,FALSE,FALSE,0,4,0,FALSE,FALSE,FALSE,Unique Adventure,FALSE,FALSE,0
SHER,2019,3,1,Norway,,FALSE,FALSE,0,3,3,FALSE,FALSE,FALSE,Top Himalaya Guides,FALSE,FALSE,0
TENR,2019,3,1,France,10/08/19,FALSE,FALSE,2,3,0,FALSE,FALSE,FALSE,Holiday Himalaya Treks,FALSE,FALSE,0
TILI,2019,3,1,Nepal,,FALSE,FALSE,0,4,3,FALSE,FALSE,FALSE,Discovery Mountain,FALSE,FALSE,0
TKPO,2019,3,1,Finland,10/09/19,FALSE,FALSE,4,3,0,FALSE,FALSE,FALSE,Climbalaya,FALSE,FALSE,0
ARDN,2019,3,1,UK,11/13/19,FALSE,FALSE,0,2,0,FALSE,FALSE,FALSE,Mac Trek & Expedition,FALSE,FALSE,0
DRAN,2019,3,1,UK,,FALSE,FALSE,0,5,0,FALSE,FALSE,FALSE,Imagine Nepal,FALSE,FALSE,0
LANR,2019,3,1,Nepal,09/19/19,FALSE,FALSE,0,5,0,FALSE,FALSE,FALSE,Happy Feet Mountaineers,FALSE,FALSE,0
AMAD,2018,1,1,Norway,03/30/18,FALSE,FALSE,2,4,3,FALSE,FALSE,FALSE,Tseringma Treks,TRUE,FALSE,0
AMAD,2018,1,1,France,04/23/18,FALSE,FALSE,1,2,1,FALSE,FALSE,FALSE,Utmost Adventure (Happy Feet pmt),TRUE,FALSE,0
AMAD,2018,1,1,Malaysia,,FALSE,FALSE,2,2,0,FALSE,FALSE,FALSE,Snowy Horizon Treks,TRUE,FALSE,0
BARU,2018,1,1,USA,04/24/18,FALSE,FALSE,1,3,2,FALSE,FALSE,FALSE,High Altitude Dreams,FALSE,FALSE,0
BARU,2018,1,1,Romania,04/21/18,FALSE,FALSE,2,1,2,FALSE,FALSE,FALSE,Seven Summit Treks,FALSE,FALSE,0
CHAM,2018,1,1,France,04/28/18,FALSE,FALSE,2,5,0,FALSE,FALSE,FALSE,Holiday Himalaya Treks,FALSE,FALSE,0
CHOY,2018,1,2,S Korea,,FALSE,FALSE,2,1,0,FALSE,FALSE,FALSE,Satori Adventures,TRUE,TRUE,0
CHOY,2018,1,2,Sweden,04/25/18,FALSE,FALSE,0,2,0,FALSE,FALSE,FALSE,Snowy Horizon Treks (Himalayan Guides pmt),TRUE,TRUE,0
DHA1,2018,1,1,Serbia,04/11/18,FALSE,FALSE,3,6,4,TRUE,FALSE,FALSE,Seven Summit Treks,FALSE,TRUE,0
DHA1,2018,1,1,Spain,04/16/18,FALSE,FALSE,3,4,7,FALSE,FALSE,FALSE,Seven Summit Treks,FALSE,TRUE,0
DHA1,2018,1,1,Spain,04/19/18,FALSE,FALSE,3,4,0,FALSE,FALSE,FALSE,Bochi Bochi Treks,FALSE,TRUE,0
DHA1,2018,1,1,S Korea,04/22/18,FALSE,FALSE,3,4,2,TRUE,FALSE,FALSE,Trekking Camp Nepal,FALSE,TRUE,0
DHA1,2018,1,1,Spain,04/12/18,FALSE,FALSE,3,15,0,FALSE,FALSE,FALSE,Prestige Adventure,FALSE,TRUE,0
EVER,2018,1,1,Nepal,04/10/18,FALSE,FALSE,0,0,8,TRUE,FALSE,FALSE,,TRUE,TRUE,0
EVER,2018,1,1,Nepal,04/17/18,FALSE,FALSE,4,1,1,TRUE,TRUE,FALSE,Happy Feet Mountaineers (Pioneer Adventure pmt),TRUE,TRUE,0
EVER,2018,1,1,Belgium,04/05/18,FALSE,FALSE,3,1,1,TRUE,FALSE,FALSE,Ever Quest Expeditions,TRUE,TRUE,0
EVER,2018,1,1,Romania,04/15/18,FALSE,FALSE,2,2,0,FALSE,FALSE,FALSE,Cho Oyu Trekking,FALSE,FALSE,0
EVER,2018,1,1,Japan,,FALSE,FALSE,2,1,0,FALSE,FALSE,FALSE,Bochi Bochi Treks,FALSE,FALSE,0
EVER,2018,1,1,Japan,,FALSE,FALSE,0,3,7,FALSE,FALSE,FALSE,Numbur Himal Treks,TRUE,TRUE,0
EVER,2018,1,2,USA,04/27/18,FALSE,FALSE,3,8,9,TRUE,TRUE,FALSE,Himalaya Vision,TRUE,TRUE,0
EVER,2018,1,2,UK,05/21/18,FALSE,FALSE,0,1,2,FALSE,FALSE,FALSE,Himalayan Guides,TRUE,TRUE,0
JOMS,2018,1,1,France,05/29/18,FALSE,FALSE,2,3,3,FALSE,FALSE,FALSE,Himalayan Travellers Nepal,FALSE,FALSE,0
KANG,2018,1,1,Chile,04/29/18,FALSE,FALSE,4,2,0,FALSE,FALSE,FALSE,Adventure Geo Treks,FALSE,TRUE,0
KANG,2018,1,1,S Korea,04/12/18,FALSE,FALSE,4,1,1,TRUE,FALSE,FALSE,Destination Holiday,FALSE,TRUE,0
LHOT,2018,1,1,Israel,05/08/18,FALSE,FALSE,4,1,0,FALSE,FALSE,FALSE,Prestige Adventure,FALSE,TRUE,0
LHOT,2018,1,1,Peru,04/27/18,FALSE,FALSE,3,1,0,FALSE,FALSE,FALSE,Alpine Sherpa Guide Treks,FALSE,TRUE,0
LHOT,2018,1,1,Russia,,FALSE,FALSE,3,1,0,FALSE,FALSE,FALSE,Seven Summit Treks,FALSE,TRUE,0
MAK2,2018,1,1,France,,FALSE,FALSE,0,9,5,FALSE,FALSE,FALSE,Himalayan Travellers Nepal,FALSE,FALSE,0
MAKA,2018,1,1,Sweden,04/20/18,FALSE,FALSE,4,1,1,TRUE,FALSE,FALSE,Expedition Himalaya,FALSE,TRUE,0
MAKA,2018,1,1,Switzerland,04/16/18,FALSE,FALSE,1,1,1,FALSE,FALSE,FALSE,Expedition Himalaya,FALSE,TRUE,0
MANA,2018,1,1,Austria,04/21/18,FALSE,FALSE,1,3,1,FALSE,FALSE,FALSE,Boss Adventure,TRUE,TRUE,0
MANA,2018,1,1,Nepal,04/20/18,FALSE,FALSE,1,5,2,FALSE,FALSE,FALSE,Wild Yak Expeditions,TRUE,TRUE,0
NUPT,2018,1,1,New Zealand,03/30/18,FALSE,FALSE,3,2,4,TRUE,FALSE,FALSE,Himalayan Guides,FALSE,FALSE,0
NUPT,2018,1,1,UK,04/14/18,FALSE,FALSE,3,4,2,TRUE,FALSE,FALSE,Himalayan Guides,FALSE,FALSE,0
OMIT,2018,1,1,Norway,,FALSE,FALSE,0,4,1,FALSE,FALSE,FALSE,High Himalayan Climbing,FALSE,FALSE,0
ACHN,2018,3,1,France,,FALSE,FALSE,0,8,1,FALSE,FALSE,FALSE,Himalayan Travellers Nepal,FALSE,FALSE,0
AMAD,2018,3,1,Japan,10/24/18,FALSE,FALSE,2,2,2,FALSE,TRUE,FALSE,Himalaya Vision,TRUE,FALSE,0
AMAD,2018,3,1,USA,10/14/18,FALSE,FALSE,2,3,2,FALSE,FALSE,FALSE,Red Panda Treks,TRUE,FALSE,0
AMAD,2018,3,1,Nepal,,FALSE,FALSE,2,8,2,FALSE,FALSE,FALSE,Top Himalaya Guides,TRUE,FALSE,0
AMAD,2018,3,1,Austria,,FALSE,FALSE,0,4,0,FALSE,FALSE,FALSE,Seven Summit Treks permit,TRUE,FALSE,0
AMAD,2018,3,1,Russia,,FALSE,FALSE,2,3,0,FALSE,FALSE,FALSE,7 Summits Adventure (Himalayan Guides pmt),TRUE,FALSE,0
AMAD,2018,3,1,Czech Republic,,FALSE,FALSE,0,2,2,FALSE,FALSE,FALSE,Sherpa Adventure Travel,TRUE,FALSE,0
AMAD,2018,3,1,Spain,11/11/18,FALSE,FALSE,2,4,2,FALSE,FALSE,FALSE,Himalayan Wanderer (Khumbu Shangri-La pmt),TRUE,FALSE,0
AMAD,2018,3,1,Nepal,,FALSE,FALSE,2,0,3,FALSE,FALSE,FALSE,Himalayan Guides,TRUE,FALSE,0
AMAD,2018,4,1,Australia,12/08/18,FALSE,FALSE,2,1,2,FALSE,FALSE,FALSE,Rasuwa Treks,TRUE,FALSE,0
ANN4,2018,3,1,UK,10/27/18,FALSE,FALSE,3,8,6,FALSE,FALSE,FALSE,Makalu Adventure,FALSE,FALSE,0
APIM,2018,3,1,Czech Republic,09/24/18,FALSE,FALSE,2,8,0,FALSE,FALSE,FALSE,Campobase Trek,FALSE,FALSE,0
BARU,2018,1,1,Switzerland,,FALSE,FALSE,1,1,1,FALSE,FALSE,FALSE,Corsa Nepal Adventure,FALSE,FALSE,0
BARU,2018,3,1,Ecuador,10/12/18,FALSE,FALSE,2,4,0,FALSE,FALSE,FALSE,Xtreme Climbers,FALSE,FALSE,0
BARU,2018,3,1,UK,08/23/18,FALSE,FALSE,0,1,2,FALSE,FALSE,FALSE,Tramping Himalaya,FALSE,FALSE,0
BARU,2018,3,1,France,10/17/18,FALSE,FALSE,1,2,0,FALSE,FALSE,FALSE,Thamserku Trekking,FALSE,FALSE,0
CHAM,2018,3,1,Ecuador,10/12/18,FALSE,FALSE,2,4,0,FALSE,FALSE,FALSE,Xtreme Climbers,FALSE,FALSE,0
CHAM,2018,3,1,Japan,10/01/18,FALSE,FALSE,0,1,1,FALSE,FALSE,FALSE,Cosmo Treks,FALSE,FALSE,0
CHAM,2018,3,1,Japan,09/29/18,FALSE,FALSE,2,2,1,FALSE,FALSE,FALSE,Cosmo Treks,FALSE,FALSE,0
CHOY,2018,3,2,France,,FALSE,FALSE,3,1,1,TRUE,FALSE,FALSE,Wild Yak Expeditions,TRUE,TRUE,0
DANS,2018,3,1,France,10/27/18,FALSE,FALSE,0,13,0,FALSE,FALSE,FALSE,Glacier Safarai Treks,FALSE,FALSE,0
DHA1,2018,3,1,Austria,09/03/18,FALSE,FALSE,2,6,3,FALSE,FALSE,FALSE,Himalaya Vision,FALSE,TRUE,0
DHA1,2018,3,1,Switzerland,09/13/18,FALSE,FALSE,2,8,8,TRUE,FALSE,FALSE,Seven Summit Treks,FALSE,TRUE,0
DHA1,2018,3,1,Spain,09/17/18,FALSE,FALSE,1,2,3,FALSE,FALSE,FALSE,Seven Summit Treks,FALSE,TRUE,0
EVER,2018,1,2,Nepal,,FALSE,FALSE,3,0,5,TRUE,TRUE,FALSE,,TRUE,TRUE,0
GANG,2018,3,1,Australia,10/19/18,FALSE,FALSE,1,2,0,FALSE,FALSE,FALSE,Su-Swagatam Treks,FALSE,FALSE,0
GHYN,2018,3,1,Switzerland,11/12/18,FALSE,FALSE,1,13,7,FALSE,FALSE,FALSE,Himalayan Travellers Nepal,FALSE,FALSE,0
GURJ,2018,3,1,S Korea,,FALSE,FALSE,0,5,4,FALSE,FALSE,FALSE,Trekking Camp Nepal,FALSE,FALSE,0
HIML,2018,3,1,Spain,09/30/18,FALSE,FALSE,2,6,1,FALSE,FALSE,FALSE,Thamserku Trekking,FALSE,FALSE,0
HIML,2018,3,1,Nepal,,FALSE,FALSE,0,6,4,FALSE,FALSE,FALSE,Seven Summit Treks,FALSE,FALSE,0
HIML,2018,3,1,Italy,10/06/18,FALSE,FALSE,2,1,1,FALSE,FALSE,FALSE,Snowy Horizon Treks (Alternative Nepal pmt),FALSE,FALSE,0
JANE,2018,3,1,Italy,09/19/18,FALSE,FALSE,0,2,0,FALSE,FALSE,FALSE,Expedition Himalaya,FALSE,FALSE,0
KGRI,2018,3,1,Ireland,10/29/18,FALSE,FALSE,1,3,3,FALSE,FALSE,FALSE,Seven Summit Treks,FALSE,FALSE,0
KGRI,2018,3,1,USA,10/30/18,FALSE,FALSE,0,2,0,FALSE,FALSE,FALSE,Happy Feet Mountaineers,FALSE,FALSE,0
KORL,2018,3,1,UK,11/20/18,FALSE,FALSE,0,4,2,FALSE,FALSE,FALSE,Himalaya Expeditions,FALSE,FALSE,0
LCHN,2018,3,1,Poland,11/02/18,FALSE,FALSE,3,2,0,FALSE,FALSE,FALSE,Climb High Himalaya,FALSE,FALSE,0
LSIS,2018,3,1,Denmark,10/25/18,FALSE,FALSE,1,11,5,FALSE,FALSE,FALSE,Highland Excursions,FALSE,FALSE,0
MANA,2018,3,1,Poland,09/14/18,FALSE,FALSE,3,8,0,FALSE,FALSE,FALSE,Prestige Adventure,TRUE,TRUE,0
MANA,2018,3,1,Italy,09/19/18,FALSE,FALSE,3,2,0,FALSE,FALSE,FALSE,Kaitu Expedition,TRUE,TRUE,0
MANA,2018,3,1,Czech Republic,09/15/18,FALSE,FALSE,4,3,1,FALSE,FALSE,FALSE,Utmost Adventure (Satori Adventures pmt),TRUE,TRUE,0
MANA,2018,4,1,Italy,01/14/19,FALSE,FALSE,1,1,1,FALSE,FALSE,FALSE,Cho Oyu Trekking,TRUE,TRUE,0
NILN,2018,3,1,Japan,10/02/18,FALSE,FALSE,4,2,1,FALSE,FALSE,FALSE,Cosmo Treks,FALSE,FALSE,0
NORB,2018,3,1,Switzerland,09/20/18,FALSE,FALSE,0,8,5,FALSE,FALSE,FALSE,Himalayan Travellers Nepal,FALSE,FALSE,0
PERI,2018,4,1,USA,01/20/19,FALSE,FALSE,0,1,0,FALSE,FALSE,FALSE,Magical Nepal,FALSE,FALSE,0
PUMO,2018,3,1,Spain,10/07/18,FALSE,FALSE,1,4,0,FALSE,FALSE,FALSE,Khumbi-ila Mt. & Trekking (Snowy Horizon pmt),FALSE,FALSE,0
PUMO,2018,3,1,Slovenia,10/09/18,FALSE,FALSE,2,6,1,FALSE,FALSE,FALSE,Satori Adventures,FALSE,FALSE,0
PURB,2018,3,1,Italy,10/19/18,FALSE,FALSE,0,3,2,FALSE,FALSE,FALSE,Snowy Horizon Treks,FALSE,FALSE,0
SAIP,2018,3,1,USA,10/05/18,FALSE,FALSE,1,6,0,FALSE,FALSE,FALSE,Shangri-La Nepal Treks,FALSE,FALSE,0
SAIP,2018,3,1,Spain,10/25/18,FALSE,FALSE,0,13,3,FALSE,FALSE,FALSE,Himalayan Wanderer,FALSE,FALSE,0
THAM,2018,3,1,Japan,09/30/18,FALSE,FALSE,1,2,1,FALSE,FALSE,FALSE,Cosmo Treks,FALSE,FALSE,0
TILI,2018,3,1,Switzerland,11/25/18,FALSE,FALSE,0,5,1,FALSE,FALSE,FALSE,Himalaya Vision,FALSE,FALSE,0
TILI,2018,3,1,France,10/11/18,FALSE,FALSE,1,2,1,FALSE,FALSE,FALSE,Ticino Treks,FALSE,FALSE,0
YARA,2018,3,1,Japan,09/10/18,FALSE,FALSE,3,3,0,FALSE,FALSE,FALSE,Hoshi Treks,FALSE,FALSE,0
AMAD,2018,3,1,Switzerland,,FALSE,FALSE,2,2,0,FALSE,FALSE,FALSE,Khumbu Shangri-La Nepal permit,TRUE,FALSE,0
HIML,2018,3,1,France,10/20/18,FALSE,FALSE,2,4,1,FALSE,FALSE,FALSE,Base Camp Trekking,FALSE,FALSE,0
AMAD,2017,1,1,Bulgaria,04/23/17,FALSE,FALSE,2,1,1,FALSE,FALSE,FALSE,Snowy Horizon Treks,TRUE,FALSE,0
AMAD,2017,1,1,USA,04/24/17,FALSE,FALSE,1,2,1,FALSE,FALSE,FALSE,TAGnepal Trekking/Mountain Madness,TRUE,FALSE,0
ANN1,2017,1,1,Russia,03/07/17,FALSE,FALSE,1,3,6,FALSE,FALSE,FALSE,Makalu Extreme Treks,FALSE,TRUE,0
ANN1,2017,1,1,Germany,05/11/17,FALSE,FALSE,3,4,0,FALSE,FALSE,FALSE,Seven Summit Treks,FALSE,FALSE,0
BURK,2017,1,1,USA,03/17/17,FALSE,FALSE,0,1,5,FALSE,FALSE,FALSE,Asian Trekking,FALSE,FALSE,0
CHOY,2017,1,2,Spain,04/28/17,FALSE,FALSE,1,2,0,FALSE,FALSE,FALSE,Makalu Adventure,TRUE,TRUE,0
CHOY,2017,1,2,Poland,04/18/17,FALSE,FALSE,1,3,3,FALSE,FALSE,FALSE,Seven Summit Treks,TRUE,TRUE,0
CHOY,2017,1,2,UK,04/24/17,FALSE,FALSE,2,4,3,FALSE,FALSE,FALSE,Makalu Adventure,TRUE,TRUE,0
DHA1,2017,1,1,Spain,04/15/17,FALSE,FALSE,0,3,4,TRUE,FALSE,FALSE,Seven Summit Treks,FALSE,TRUE,0
CHOY,2017,1,2,Germany,,FALSE,FALSE,0,3,2,FALSE,FALSE,FALSE,Snowy Horizon Treks,TRUE,TRUE,0
CHOY,2017,1,2,Czech Republic,,FALSE,FALSE,0,1,0,FALSE,FALSE,FALSE,Snowy Horizon Treks,TRUE,TRUE,0
AMAD,2017,1,1,Austria,05/05/17,FALSE,FALSE,1,1,2,FALSE,FALSE,FALSE,Nima Dorje (Snowy Horizons pmt),TRUE,FALSE,0
AMAD,2017,1,1,Switzerland,04/11/17,FALSE,FALSE,2,1,1,FALSE,FALSE,FALSE,Snowy Horizon Treks,TRUE,FALSE,0
KANG,2017,1,1,Nepal,04/14/17,FALSE,FALSE,4,4,6,TRUE,FALSE,FALSE,Himalayan Ascent,FALSE,TRUE,0
KANG,2017,1,1,Italy,04/14/17,FALSE,FALSE,4,3,0,FALSE,FALSE,FALSE,Cho Oyu Trekking,FALSE,TRUE,0
KANG,2017,1,1,Nepal,04/17/17,FALSE,FALSE,4,3,3,TRUE,FALSE,FALSE,Seven Summit Treks,FALSE,TRUE,0
KANG,2017,1,1,India,01/14/17,FALSE,FALSE,4,11,8,TRUE,FALSE,FALSE,Seven Summit Treks,FALSE,TRUE,0
MAKA,2017,1,1,UK,04/17/17,FALSE,FALSE,3,7,6,TRUE,FALSE,FALSE,Expedition Himalaya,FALSE,TRUE,0
MAKA,2017,1,1,Japan,04/21/17,FALSE,FALSE,3,4,2,TRUE,FALSE,FALSE,Himalayan Guides,FALSE,TRUE,0
MAKA,2017,1,1,Spain,04/28/17,FALSE,FALSE,3,6,0,FALSE,FALSE,FALSE,Bochi Bochi Treks,FALSE,TRUE,0
MAKA,2017,1,1,Italy,03/29/17,FALSE,FALSE,3,2,0,FALSE,FALSE,FALSE,Prestige Adventure,FALSE,TRUE,0
MAKA,2017,1,1,S Korea,04/05/17,FALSE,FALSE,3,6,4,TRUE,FALSE,FALSE,NE-KO Treks,FALSE,TRUE,0
MAKA,2017,1,1,USA,04/12/17,FALSE,FALSE,3,4,4,TRUE,FALSE,FALSE,Peak Promotion,FALSE,TRUE,0
MAKA,2017,1,1,France,04/16/17,FALSE,FALSE,3,1,1,FALSE,FALSE,FALSE,Satori Adventures (Himalayan Guides pmt),FALSE,TRUE,0
MAKA,2017,1,1,Canada,04/17/17,FALSE,FALSE,2,1,1,FALSE,FALSE,FALSE,Expedition Himalaya,FALSE,TRUE,0
MAKA,2017,1,1,Japan,04/28/17,FALSE,FALSE,2,1,2,TRUE,FALSE,FALSE,Satori Adventures (Himalayan Guides pmt),FALSE,TRUE,0
MANA,2017,1,1,Spain,04/17/17,FALSE,FALSE,1,3,0,FALSE,FALSE,FALSE,Yeti Expeditions (Satori Adventures pmt)?,TRUE,TRUE,0
MANA,2017,1,1,Hungary,04/20/17,FALSE,FALSE,1,2,1,FALSE,FALSE,FALSE,Satori Adventures,TRUE,TRUE,0
PUMO,2017,1,1,Slovakia,03/19/17,FALSE,FALSE,2,4,0,FALSE,FALSE,FALSE,Cho Oyu Trekking,FALSE,FALSE,0
PUMO,2017,1,1,Romania,04/26/17,FALSE,FALSE,3,2,0,FALSE,FALSE,FALSE,Snowy Horizon Treks,FALSE,FALSE,0
